4.609375,7.515625,1
4.59375,7.515625,1
4.578125,7.515625,1
4.5625,7.515625,1
4.546875,7.515625,1
4.515625,7.5,1
4.5,7.5,1
4.53125,7.515625,1
2.796875,7.484375,0
2.8125,7.46875,1
2.796875,7.453125,1
2.78125,7.453125,1
2.765625,7.453125,1
2.75,7.4375,1
2.734375,7.421875,1
2.71875,7.421875,1
2.703125,7.40625,1
2.6875,7.390625,1
2.671875,7.375,1
2.671875,7.359375,1
2.65625,7.34375,1
2.65625,7.328125,1
2.640625,7.3125,1
2.625,7.296875,1
2.625,7.28125,1
2.625,7.265625,1
2.625,7.25,1
2.609375,7.234375,1
2.609375,7.21875,1
2.609375,7.203125,1
2.609375,7.1875,1
2.609375,7.171875,1
2.609375,7.15625,1
2.59375,7.140625,1
2.59375,7.125,1
2.59375,7.109375,1
2.59375,7.09375,1
2.59375,7.078125,1
2.59375,7.0625,1
2.59375,7.046875,1
2.578125,7.03125,1
2.59375,7.015625,1
2.59375,7.0,1
2.59375,6.984375,1
2.59375,6.96875,1
2.59375,6.953125,1
2.578125,6.9375,1
2.578125,6.921875,1
2.59375,6.90625,1
2.59375,6.890625,1
2.59375,6.875,1
2.59375,6.859375,1
2.609375,6.84375,1
2.609375,6.828125,1
2.609375,6.8125,1
2.609375,6.796875,1
2.609375,6.78125,1
2.609375,6.765625,1
2.625,6.75,1
2.625,6.734375,1
2.625,6.71875,1
2.625,6.703125,1
2.625,6.6875,1
2.625,6.671875,1
2.625,6.65625,1
2.625,6.640625,1
2.625,6.625,1
2.640625,6.609375,1
2.625,6.59375,1
2.625,6.578125,1
2.625,6.5625,1
2.625,6.546875,1
2.625,6.53125,1
2.625,6.515625,1
2.625,6.5,1
2.625,6.484375,1
2.625,6.46875,1
2.625,6.453125,1
2.625,6.4375,1
2.625,6.421875,1
2.625,6.40625,1
2.625,6.390625,1
2.625,6.375,1
2.625,6.359375,1
2.625,6.34375,1
2.625,6.328125,1
2.625,6.3125,1
2.625,6.296875,1
2.640625,6.28125,1
2.640625,6.265625,1
2.640625,6.25,1
2.65625,6.234375,1
2.65625,6.21875,1
2.671875,6.203125,1
2.6875,6.1875,1
2.703125,6.171875,1
2.703125,6.15625,1
2.71875,6.140625,1
2.734375,6.125,1
2.75,6.109375,1
2.765625,6.09375,1
2.765625,6.078125,1
2.765625,6.0625,1
2.78125,6.046875,1
2.78125,6.03125,1
2.796875,6.015625,1
2.796875,6.0,1
2.796875,5.984375,1
2.8125,5.96875,1
2.8125,5.953125,1
2.8125,5.9375,1
2.828125,5.921875,1
2.828125,5.90625,1
2.84375,5.890625,1
2.859375,5.875,1
2.875,5.859375,1
2.890625,5.84375,1
2.890625,5.828125,1
2.875,5.8125,1
2.875,5.796875,1
2.875,5.78125,1
2.875,5.765625,1
2.875,5.75,1
2.875,5.734375,1
2.875,5.71875,1
2.859375,5.703125,1
2.859375,5.6875,1
2.859375,5.671875,1
2.859375,5.65625,1
2.859375,5.640625,1
2.859375,5.625,1
2.859375,5.609375,1
2.859375,5.59375,1
2.859375,5.578125,1
2.859375,5.5625,1
2.859375,5.546875,1
2.875,5.53125,1
2.875,5.515625,1
2.875,5.5,1
2.875,5.484375,1
2.875,5.46875,1
2.875,5.453125,1
2.890625,5.4375,1
2.890625,5.421875,1
2.890625,5.40625,1
2.890625,5.390625,1
2.875,5.4375,1
2.859375,5.484375,1
2.84375,5.46875,1
2.84375,5.453125,1
2.84375,5.4375,1
2.84375,5.421875,1
2.84375,5.40625,1
2.84375,5.390625,1
2.84375,5.375,1
2.84375,5.359375,1
2.84375,5.34375,1
2.84375,5.328125,1
2.859375,5.3125,1
2.859375,5.296875,1
2.859375,5.28125,1
2.875,5.265625,1
2.875,5.25,1
2.859375,5.234375,1
2.859375,5.21875,1
2.859375,5.203125,1
2.859375,5.1875,1
2.875,5.171875,1
2.875,5.15625,1
2.875,5.140625,1
2.875,5.125,1
2.875,5.109375,1
2.859375,5.125,1
2.84375,5.109375,1
2.84375,5.09375,1
2.828125,5.078125,1
2.828125,5.0625,1
2.828125,5.046875,1
2.828125,5.03125,1
2.8125,5.015625,1
2.8125,5.0,1
